IDCNTRY,IDBOOK,IDSCHOOL,IDCLASS,IDSTUD,IDTEALIN,IDTEACH,IDLINK,IDPOP,IDGRADER,IDGRADE,IDSUBJ,ITCOURSE,MATSUBJ,SCISUBJ,NMTEACH,NSTEACH,NTEACH,MATWGT,SCIWGT,TCHWGT,JKREP,JKZONE,ASMMAT01,ASMMAT02,ASMMAT03,ASMMAT04,ASMMAT05,ASSSCI01,ASSSCI02,ASSSCI03,ASSSCI04,ASSSCI05,ASMIBM01,ASMIBM02,ASMIBM03,ASMIBM04,ASMIBM05,ASSIBM01,ASSIBM02,ASSIBM03,ASSIBM04,ASSIBM05,VERSION,SCOPE
208.0,1.0,5198.0,519801.0,51980113.0,51980101.0,519801.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,12.100982,0.0,6.050491,1.0,62.0,511.47649,433.04517,451.0285,467.45706,493.94172,438.80234,417.66493,418.78049,453.18481,472.25056,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,5.0,1.0
208.0,2.0,5198.0,519801.0,51980114.0,51980101.0,519801.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,12.100982,0.0,6.050491,1.0,62.0,388.27061,402.60682,381.87634,427.78702,375.4551,417.68044,355.39625,374.7022,378.05492,430.77364,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,5.0,1.0
208.0,2.0,5198.0,519801.0,51980114.0,51980202.0,519802.0,2.0,1.0,2.0,4.0,2.0,6.0,0.0,1.0,1.0,1.0,2.0,0.0,12.100982,6.050491,1.0,62.0,388.27061,402.60682,381.87634,427.78702,375.4551,417.68044,355.39625,374.7022,378.05492,430.77364,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,5.0,1.0
208.0,3.0,5198.0,519801.0,51980115.0,51980202.0,519802.0,2.0,1.0,2.0,4.0,2.0,6.0,0.0,1.0,1.0,1.0,2.0,0.0,12.100982,6.050491,1.0,62.0,545.55921,514.97077,508.02577,551.71623,570.98636,480.12648,483.25002,474.57849,513.85244,507.07387,3.0,3.0,3.0,4.0,4.0,3.0,3.0,2.0,3.0,3.0,5.0,1.0
208.0,3.0,5198.0,519801.0,51980115.0,51980101.0,519801.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,12.100982,0.0,6.050491,1.0,62.0,545.55921,514.97077,508.02577,551.71623,570.98636,480.12648,483.25002,474.57849,513.85244,507.07387,3.0,3.0,3.0,4.0,4.0,3.0,3.0,2.0,3.0,3.0,5.0,1.0
208.0,4.0,5198.0,519801.0,51980116.0,51980101.0,519801.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,12.100982,0.0,6.050491,1.0,62.0,571.29329,562.4557,527.61002,506.61405,505.06376,590.71015,601.87879,550.67775,530.26,545.30206,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,5.0,1.0
208.0,4.0,5198.0,519801.0,51980116.0,51980202.0,519802.0,2.0,1.0,2.0,4.0,2.0,6.0,0.0,1.0,1.0,1.0,2.0,0.0,12.100982,6.050491,1.0,62.0,571.29329,562.4557,527.61002,506.61405,505.06376,590.71015,601.87879,550.67775,530.26,545.30206,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,5.0,1.0
208.0,5.0,5198.0,519801.0,51980117.0,51980202.0,519802.0,2.0,1.0,2.0,4.0,2.0,6.0,0.0,1.0,1.0,1.0,2.0,0.0,12.100982,6.050491,1.0,62.0,631.49712,549.1466,535.69275,543.94638,555.05358,593.23791,440.88652,450.32676,479.44533,526.54649,5.0,3.0,3.0,3.0,4.0,4.0,2.0,2.0,3.0,3.0,5.0,1.0
208.0,5.0,5198.0,519801.0,51980117.0,51980101.0,519801.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,12.100982,0.0,6.050491,1.0,62.0,631.49712,549.1466,535.69275,543.94638,555.05358,593.23791,440.88652,450.32676,479.44533,526.54649,5.0,3.0,3.0,3.0,4.0,4.0,2.0,2.0,3.0,3.0,5.0,1.0
208.0,6.0,5198.0,519801.0,51980118.0,51980101.0,519801.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,12.100982,0.0,6.050491,1.0,62.0,457.79974,410.7632,484.33863,458.61299,359.97647,433.29715,403.6628,411.80506,419.82491,381.90918,2.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,5.0,1.0
208.0,6.0,5198.0,519801.0,51980118.0,51980202.0,519802.0,2.0,1.0,2.0,4.0,2.0,6.0,0.0,1.0,1.0,1.0,2.0,0.0,12.100982,6.050491,1.0,62.0,457.79974,410.7632,484.33863,458.61299,359.97647,433.29715,403.6628,411.80506,419.82491,381.90918,2.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,5.0,1.0
208.0,7.0,5198.0,519806.0,51980601.0,51980303.0,519803.0,3.0,1.0,2.0,4.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,12.549166,12.549166,12.549166,1.0,62.0,443.16484,491.09719,507.09646,498.88304,448.70095,454.51677,509.21435,496.81464,489.13739,468.78827,2.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,5.0,1.0
208.0,8.0,5198.0,519806.0,51980603.0,51980303.0,519803.0,3.0,1.0,2.0,4.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,12.549166,12.549166,12.549166,1.0,62.0,378.1865,345.62168,355.22847,388.18413,366.31457,356.61097,362.23006,361.95614,390.45831,352.38305,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0
208.0,9.0,5198.0,519806.0,51980604.0,51980303.0,519803.0,3.0,1.0,2.0,4.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,12.549166,12.549166,12.549166,1.0,62.0,579.26271,561.63921,563.86806,585.57663,587.62221,582.27087,592.72927,584.47882,556.47054,522.48885,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,1.0
208.0,10.0,5198.0,519806.0,51980605.0,51980303.0,519803.0,3.0,1.0,2.0,4.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,12.549166,12.549166,12.549166,1.0,62.0,340.94574,402.80111,309.57416,316.09284,366.64189,455.92641,412.97367,405.91198,376.24391,403.93725,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,5.0,1.0
208.0,11.0,5198.0,519806.0,51980606.0,51980303.0,519803.0,3.0,1.0,2.0,4.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,12.549166,12.549166,12.549166,1.0,62.0,495.92121,470.10672,520.18525,460.47901,442.35898,521.27398,454.80025,492.35498,456.34554,500.49946,3.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,5.0,1.0
208.0,12.0,5198.0,519806.0,51980607.0,51980303.0,519803.0,3.0,1.0,2.0,4.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,12.549166,12.549166,12.549166,1.0,62.0,370.52217,308.17494,341.26265,314.34171,355.42791,350.86451,229.09371,290.41149,342.78395,332.05529,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0
208.0,13.0,5198.0,519806.0,51980608.0,51980303.0,519803.0,3.0,1.0,2.0,4.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,12.549166,12.549166,12.549166,1.0,62.0,508.20939,519.49015,554.87392,523.75251,528.10403,481.2293,545.08925,525.93442,518.26091,505.88832,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,1.0
208.0,14.0,5198.0,519806.0,51980609.0,51980303.0,519803.0,3.0,1.0,2.0,4.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,12.549166,12.549166,12.549166,1.0,62.0,284.68493,251.16131,264.39811,367.18804,239.47586,342.55571,233.17671,326.72833,402.90131,273.57661,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,1.0
208.0,16.0,5198.0,519806.0,51980610.0,51980303.0,519803.0,3.0,1.0,2.0,4.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,12.549166,12.549166,12.549166,1.0,62.0,548.57556,544.50987,575.85836,541.2792,573.39013,561.988,521.66636,543.91241,505.48288,503.50239,3.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,5.0,1.0
208.0,1.0,5198.0,519806.0,51980611.0,51980303.0,519803.0,3.0,1.0,2.0,4.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,12.549166,12.549166,12.549166,1.0,62.0,541.7464,583.1952,520.80932,506.67357,540.20746,521.52662,534.6681,492.31939,515.49696,530.05833,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,1.0
208.0,2.0,5198.0,519806.0,51980612.0,51980303.0,519803.0,3.0,1.0,2.0,4.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,12.549166,12.549166,12.549166,1.0,62.0,449.19485,451.85798,432.15582,456.6951,424.81396,406.35993,462.39874,484.69413,423.9142,438.47025,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,5.0,1.0
208.0,3.0,5198.0,519806.0,51980613.0,51980303.0,519803.0,3.0,1.0,2.0,4.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,12.549166,12.549166,12.549166,1.0,62.0,452.86906,328.55794,372.25086,378.68228,268.65673,430.19124,321.30377,385.41256,387.14327,371.53099,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,5.0,1.0
208.0,5.0,5198.0,519806.0,51980615.0,51980303.0,519803.0,3.0,1.0,2.0,4.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,12.549166,12.549166,12.549166,1.0,62.0,514.75769,538.8832,508.21362,518.2995,517.65267,493.13059,518.8006,532.26064,554.46023,566.96104,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,5.0,1.0
208.0,6.0,5198.0,519806.0,51980616.0,51980303.0,519803.0,3.0,1.0,2.0,4.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,12.549166,12.549166,12.549166,1.0,62.0,575.53223,522.80786,509.15843,566.54327,558.15811,570.392,585.03381,532.21373,573.54245,581.51543,4.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,1.0
208.0,10.0,5198.0,519806.0,51980621.0,51980303.0,519803.0,3.0,1.0,2.0,4.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,12.549166,12.549166,12.549166,1.0,62.0,415.46625,404.49068,413.62563,393.09202,363.62495,450.05901,415.31169,461.20414,477.87599,448.09666,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,5.0,1.0
208.0,11.0,5198.0,519806.0,51980622.0,51980303.0,519803.0,3.0,1.0,2.0,4.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,12.549166,12.549166,12.549166,1.0,62.0,499.63008,473.95787,472.5244,518.93023,454.21253,487.80585,433.23798,439.77918,412.63593,439.23464,3.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,5.0,1.0
208.0,12.0,5198.0,519806.0,51980623.0,51980303.0,519803.0,3.0,1.0,2.0,4.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,12.549166,12.549166,12.549166,1.0,62.0,426.32154,424.44847,378.62148,457.40747,394.32922,414.09731,398.72997,468.68461,400.77916,387.30972,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,5.0,1.0
208.0,13.0,5198.0,519806.0,51980624.0,51980303.0,519803.0,3.0,1.0,2.0,4.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,12.549166,12.549166,12.549166,1.0,62.0,547.10455,512.63428,481.85116,531.61686,499.28606,546.36334,451.88203,491.52498,506.31677,440.57855,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,5.0,1.0
208.0,6.0,5199.0,519902.0,51990201.0,51990101.0,519901.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,19.094304,0.0,9.547152,1.0,39.0,593.33452,593.33796,670.69518,643.31065,626.73456,591.82706,573.2036,596.44655,605.10769,592.32226,4.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,1.0
208.0,6.0,5199.0,519902.0,51990201.0,51990202.0,519902.0,2.0,1.0,2.0,4.0,2.0,6.0,0.0,1.0,1.0,1.0,2.0,0.0,19.094304,9.547152,1.0,39.0,593.33452,593.33796,670.69518,643.31065,626.73456,591.82706,573.2036,596.44655,605.10769,592.32226,4.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,1.0
208.0,7.0,5199.0,519902.0,51990202.0,51990202.0,519902.0,2.0,1.0,2.0,4.0,2.0,6.0,0.0,1.0,1.0,1.0,2.0,0.0,19.094304,9.547152,1.0,39.0,548.9236,469.42425,527.74626,480.58533,455.04697,486.93998,492.7278,502.24161,426.71381,476.80834,3.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,5.0,1.0
208.0,7.0,5199.0,519902.0,51990202.0,51990101.0,519901.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,19.094304,0.0,9.547152,1.0,39.0,548.9236,469.42425,527.74626,480.58533,455.04697,486.93998,492.7278,502.24161,426.71381,476.80834,3.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,5.0,1.0
208.0,15.0,5199.0,519902.0,51990203.0,51990101.0,519901.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,19.094304,0.0,9.547152,1.0,39.0,596.6053,581.05795,591.98323,610.37384,598.77887,524.1738,490.85688,487.74415,536.39445,505.47933,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,5.0,1.0
208.0,15.0,5199.0,519902.0,51990203.0,51990202.0,519902.0,2.0,1.0,2.0,4.0,2.0,6.0,0.0,1.0,1.0,1.0,2.0,0.0,19.094304,9.547152,1.0,39.0,596.6053,581.05795,591.98323,610.37384,598.77887,524.1738,490.85688,487.74415,536.39445,505.47933,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,5.0,1.0
208.0,8.0,5199.0,519902.0,51990204.0,51990202.0,519902.0,2.0,1.0,2.0,4.0,2.0,6.0,0.0,1.0,1.0,1.0,2.0,0.0,19.094304,9.547152,1.0,39.0,428.81959,388.28209,409.92497,421.85922,467.06804,483.16473,466.46538,456.94528,439.21969,446.22055,2.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,5.0,1.0
208.0,8.0,5199.0,519902.0,51990204.0,51990101.0,519901.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,19.094304,0.0,9.547152,1.0,39.0,428.81959,388.28209,409.92497,421.85922,467.06804,483.16473,466.46538,456.94528,439.21969,446.22055,2.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,5.0,1.0
208.0,9.0,5199.0,519902.0,51990205.0,51990101.0,519901.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,19.094304,0.0,9.547152,1.0,39.0,533.78836,570.13756,528.34467,509.43244,537.4029,501.74209,561.07551,547.02684,484.34535,546.46415,3.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,5.0,1.0
208.0,9.0,5199.0,519902.0,51990205.0,51990202.0,519902.0,2.0,1.0,2.0,4.0,2.0,6.0,0.0,1.0,1.0,1.0,2.0,0.0,19.094304,9.547152,1.0,39.0,533.78836,570.13756,528.34467,509.43244,537.4029,501.74209,561.07551,547.02684,484.34535,546.46415,3.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,5.0,1.0
208.0,10.0,5199.0,519902.0,51990206.0,51990202.0,519902.0,2.0,1.0,2.0,4.0,2.0,6.0,0.0,1.0,1.0,1.0,2.0,0.0,19.094304,9.547152,1.0,39.0,501.45666,498.78437,478.48829,529.32852,541.60249,469.23584,492.34395,481.03029,519.94798,500.70597,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,5.0,1.0
208.0,10.0,5199.0,519902.0,51990206.0,51990101.0,519901.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,19.094304,0.0,9.547152,1.0,39.0,501.45666,498.78437,478.48829,529.32852,541.60249,469.23584,492.34395,481.03029,519.94798,500.70597,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,5.0,1.0
208.0,11.0,5199.0,519902.0,51990207.0,51990101.0,519901.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,19.094304,0.0,9.547152,1.0,39.0,419.40956,421.88514,377.98659,407.92427,419.17671,421.4968,481.12159,427.98222,445.09724,452.23145,2.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,5.0,1.0
208.0,11.0,5199.0,519902.0,51990207.0,51990202.0,519902.0,2.0,1.0,2.0,4.0,2.0,6.0,0.0,1.0,1.0,1.0,2.0,0.0,19.094304,9.547152,1.0,39.0,419.40956,421.88514,377.98659,407.92427,419.17671,421.4968,481.12159,427.98222,445.09724,452.23145,2.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,5.0,1.0
208.0,12.0,5199.0,519902.0,51990208.0,51990202.0,519902.0,2.0,1.0,2.0,4.0,2.0,6.0,0.0,1.0,1.0,1.0,2.0,0.0,19.094304,9.547152,1.0,39.0,635.635,581.93926,602.77671,570.71462,576.67881,618.35391,593.63572,560.43102,568.27734,624.61943,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,1.0
208.0,12.0,5199.0,519902.0,51990208.0,51990101.0,519901.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,19.094304,0.0,9.547152,1.0,39.0,635.635,581.93926,602.77671,570.71462,576.67881,618.35391,593.63572,560.43102,568.27734,624.61943,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,1.0
208.0,13.0,5199.0,519902.0,51990209.0,51990101.0,519901.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,19.094304,0.0,9.547152,1.0,39.0,565.70456,547.86925,583.03572,542.38597,612.48565,531.24989,539.2304,569.96458,532.91881,534.84036,4.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,5.0,1.0
208.0,13.0,5199.0,519902.0,51990209.0,51990202.0,519902.0,2.0,1.0,2.0,4.0,2.0,6.0,0.0,1.0,1.0,1.0,2.0,0.0,19.094304,9.547152,1.0,39.0,565.70456,547.86925,583.03572,542.38597,612.48565,531.24989,539.2304,569.96458,532.91881,534.84036,4.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,5.0,1.0
208.0,14.0,5199.0,519902.0,51990210.0,51990202.0,519902.0,2.0,1.0,2.0,4.0,2.0,6.0,0.0,1.0,1.0,1.0,2.0,0.0,19.094304,9.547152,1.0,39.0,498.44359,533.84375,558.1218,543.22173,525.28294,512.80755,539.88155,545.98715,521.39441,551.5237,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,5.0,1.0
208.0,14.0,5199.0,519902.0,51990210.0,51990101.0,519901.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,19.094304,0.0,9.547152,1.0,39.0,498.44359,533.84375,558.1218,543.22173,525.28294,512.80755,539.88155,545.98715,521.39441,551.5237,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,5.0,1.0
208.0,16.0,5199.0,519902.0,51990211.0,51990101.0,519901.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,19.094304,0.0,9.547152,1.0,39.0,558.5372,567.14679,562.02678,557.8679,535.83232,608.03238,565.0688,630.79644,606.73687,611.25603,4.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,4.0,4.0,5.0,1.0
208.0,16.0,5199.0,519902.0,51990211.0,51990202.0,519902.0,2.0,1.0,2.0,4.0,2.0,6.0,0.0,1.0,1.0,1.0,2.0,0.0,19.094304,9.547152,1.0,39.0,558.5372,567.14679,562.02678,557.8679,535.83232,608.03238,565.0688,630.79644,606.73687,611.25603,4.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,4.0,4.0,5.0,1.0
208.0,1.0,5199.0,519902.0,51990212.0,51990202.0,519902.0,2.0,1.0,2.0,4.0,2.0,6.0,0.0,1.0,1.0,1.0,2.0,0.0,19.094304,9.547152,1.0,39.0,627.18077,585.89943,601.3547,639.81786,644.86713,594.04437,583.35301,610.56991,579.67943,594.09853,5.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,1.0
208.0,1.0,5199.0,519902.0,51990212.0,51990101.0,519901.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,19.094304,0.0,9.547152,1.0,39.0,627.18077,585.89943,601.3547,639.81786,644.86713,594.04437,583.35301,610.56991,579.67943,594.09853,5.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,1.0
208.0,2.0,5199.0,519902.0,51990213.0,51990101.0,519901.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,19.094304,0.0,9.547152,1.0,39.0,596.18188,567.18604,630.93526,580.32981,582.89539,539.83415,496.98152,571.09436,534.10143,466.55718,4.0,4.0,5.0,4.0,4.0,3.0,3.0,4.0,3.0,2.0,5.0,1.0
208.0,2.0,5199.0,519902.0,51990213.0,51990202.0,519902.0,2.0,1.0,2.0,4.0,2.0,6.0,0.0,1.0,1.0,1.0,2.0,0.0,19.094304,9.547152,1.0,39.0,596.18188,567.18604,630.93526,580.32981,582.89539,539.83415,496.98152,571.09436,534.10143,466.55718,4.0,4.0,5.0,4.0,4.0,3.0,3.0,4.0,3.0,2.0,5.0,1.0
208.0,3.0,5199.0,519902.0,51990214.0,51990202.0,519902.0,2.0,1.0,2.0,4.0,2.0,6.0,0.0,1.0,1.0,1.0,2.0,0.0,19.094304,9.547152,1.0,39.0,533.60421,551.95315,560.80277,517.42645,546.13211,539.22815,553.66027,561.91235,528.80006,541.13916,3.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,5.0,1.0
208.0,3.0,5199.0,519902.0,51990214.0,51990101.0,519901.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,19.094304,0.0,9.547152,1.0,39.0,533.60421,551.95315,560.80277,517.42645,546.13211,539.22815,553.66027,561.91235,528.80006,541.13916,3.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,5.0,1.0
208.0,4.0,5199.0,519902.0,51990215.0,51990101.0,519901.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,19.094304,0.0,9.547152,1.0,39.0,525.57755,517.39824,476.30922,546.9069,501.64391,482.69887,421.89475,475.69877,436.68004,442.28914,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,5.0,1.0
208.0,4.0,5199.0,519902.0,51990215.0,51990202.0,519902.0,2.0,1.0,2.0,4.0,2.0,6.0,0.0,1.0,1.0,1.0,2.0,0.0,19.094304,9.547152,1.0,39.0,525.57755,517.39824,476.30922,546.9069,501.64391,482.69887,421.89475,475.69877,436.68004,442.28914,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,5.0,1.0
208.0,5.0,5199.0,519902.0,51990216.0,51990202.0,519902.0,2.0,1.0,2.0,4.0,2.0,6.0,0.0,1.0,1.0,1.0,2.0,0.0,19.094304,9.547152,1.0,39.0,555.02474,545.19739,573.18591,543.38859,557.45532,557.68939,582.56119,587.6987,572.46608,626.89615,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,1.0
208.0,5.0,5199.0,519902.0,51990216.0,51990101.0,519901.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,19.094304,0.0,9.547152,1.0,39.0,555.02474,545.19739,573.18591,543.38859,557.45532,557.68939,582.56119,587.6987,572.46608,626.89615,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,1.0
208.0,6.0,5199.0,519902.0,51990217.0,51990101.0,519901.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,19.094304,0.0,9.547152,1.0,39.0,516.57868,460.93375,500.38987,552.55363,502.10357,493.6824,508.82284,499.22748,538.71082,518.05971,3.0,2.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,1.0
208.0,6.0,5199.0,519902.0,51990217.0,51990202.0,519902.0,2.0,1.0,2.0,4.0,2.0,6.0,0.0,1.0,1.0,1.0,2.0,0.0,19.094304,9.547152,1.0,39.0,516.57868,460.93375,500.38987,552.55363,502.10357,493.6824,508.82284,499.22748,538.71082,518.05971,3.0,2.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,1.0
208.0,7.0,5199.0,519902.0,51990218.0,51990202.0,519902.0,2.0,1.0,2.0,4.0,2.0,6.0,0.0,1.0,1.0,1.0,2.0,0.0,19.094304,9.547152,1.0,39.0,502.88965,521.8526,534.55262,570.92196,534.87269,557.24866,546.19892,547.85775,540.50741,494.74927,3.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,5.0,1.0
208.0,7.0,5199.0,519902.0,51990218.0,51990101.0,519901.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,19.094304,0.0,9.547152,1.0,39.0,502.88965,521.8526,534.55262,570.92196,534.87269,557.24866,546.19892,547.85775,540.50741,494.74927,3.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,5.0,1.0
208.0,15.0,5199.0,519902.0,51990219.0,51990101.0,519901.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,19.094304,0.0,9.547152,1.0,39.0,542.60849,513.19718,533.25354,507.99977,565.50398,488.97443,520.20997,512.32864,488.95657,586.82934,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,5.0,1.0
208.0,15.0,5199.0,519902.0,51990219.0,51990202.0,519902.0,2.0,1.0,2.0,4.0,2.0,6.0,0.0,1.0,1.0,1.0,2.0,0.0,19.094304,9.547152,1.0,39.0,542.60849,513.19718,533.25354,507.99977,565.50398,488.97443,520.20997,512.32864,488.95657,586.82934,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,5.0,1.0
208.0,2.0,5200.0,520003.0,52000301.0,52000101.0,520001.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,10.378122,0.0,5.189061,0.0,44.0,639.9719,595.79896,682.75902,646.02682,638.29345,650.1476,573.83205,642.69613,573.90784,606.16586,5.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,5.0,1.0
